stop,line,destination,url,station_id
Arret Konrad Adenauer Quai 2,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-konrad-adenauer-quai-2,1115016
Arret Konrad Adenauer Quai 2,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-konrad-adenauer-quai-2,1115016
Arret Konrad Adenauer Quai 2,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-konrad-adenauer-quai-2,1115016
Arret Konrad Adenauer Quai 2,72,"KIRCHBERG, Jean Monnet",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-konrad-adenauer-quai-2,1115016
Arret Kuelebierg Quai 1,13,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-1,1870049
Arret Kuelebierg Quai 1,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-1,1870049
Arret Kuelebierg Quai 1,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-1,1870049
Arret Kuelebierg Quai 2,13,"KOHLENBERG, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-2,1870022
Arret Kuelebierg Quai 2,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-2,1870022
Arret Kuelebierg Quai 2,75,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-2,1870022
Arret Kuelebierg Quai 2,98,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-kuelebierg-quai-2,1870022
Arret Laang Heck Quai 1,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-1,1941265
Arret Laang Heck Quai 1,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-1,1941265
Arret Laang Heck Quai 1,86,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-1,1941265
Arret Laang Heck Quai 1,96,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-1,1941265
Arret Laang Heck Quai 2,6,BERTRANGE Gemeng,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-2,1940310
Arret Laang Heck Quai 2,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-2,1940310
Arret Laang Heck Quai 2,86,"MERL, Marcel Cahen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laang-heck-quai-2,1940310
Arret Laangegronn Quai 1,9,CENTS Waassertuerm,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-1,2222392
Arret Laangegronn Quai 1,25,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-1,2222392
Arret Laangegronn Quai 1,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-1,2222392
Arret Laangegronn Quai 1,83,"CLAUSEN, Clausener Bréck",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-1,2222392
Arret Laangegronn Quai 2,9,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-2,2221393
Arret Laangegronn Quai 2,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-2,2221393
Arret Laangegronn Quai 2,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-2,2221393
Arret Laangegronn Quai 2,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-2,2221393
Arret Laangegronn Quai 2,92,"Limpertsberg, Theater",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laangegronn-quai-2,2221393
Arret Laboratoire Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laboratoire-quai-1,1950008
Arret Laboratoire Quai 1,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laboratoire-quai-1,1950008
Arret Laboratoire Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laboratoire-quai-2,1950001
Arret Laboratoire Quai 2,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-laboratoire-quai-2,1950001
Arret Labours Quai 1,12,"KIRCHBERG, Chambre des Métiers",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-1,1857108
Arret Labours Quai 1,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-1,1857108
Arret Labours Quai 1,26,"KIRCHBERG, Rehazenter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-1,1857108
Arret Labours Quai 1,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-1,1857108
Arret Labours Quai 1,72,"KIRCHBERG, Jean Monnet",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-1,1857108
Arret Labours Quai 1,83,"CLAUSEN, Clausener Bréck",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-1,1857108
Arret Labours Quai 2,12,"MERL, Celtes",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-2,1857109
Arret Labours Quai 2,25,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-2,1857109
Arret Labours Quai 2,26,"STEINSEL, Kennedy",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-2,1857109
Arret Labours Quai 2,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-2,1857109
Arret Labours Quai 2,72,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-2,1857109
Arret Labours Quai 2,83,École Européenne,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-labours-quai-2,1857109
Arret Lascombes Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lascombes-quai-1,1415042
Arret Lascombes Quai 1,76,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lascombes-quai-1,1415042
Arret Lascombes Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lascombes-quai-2,1415011
Arret Lascombes Quai 2,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lascombes-quai-2,1415011
Arret Lavals Park Quai 1,30,"KIRCHBERG, Réimerwee",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavals-park-quai-1,2173002
Arret Lavals Park Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavals-park-quai-1,2173002
Arret Lavals Park Quai 2,30,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavals-park-quai-2,2173001
Arret Lavals Park Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavals-park-quai-2,2173001
Arret Lavals Park Quai 2,78,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavals-park-quai-2,2173001
Arret Lavoisier Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavoisier-quai-1,1950024
Arret Lavoisier Quai 1,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavoisier-quai-1,1950024
Arret Lavoisier Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavoisier-quai-2,1950017
Arret Lavoisier Quai 2,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lavoisier-quai-2,1950017
Arret Leandre Lacroix,19,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leandre-lacroix,1913020
Arret Lefevre Quai 1,19,"BELLEVUE, Neumans Park",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lefevre-quai-1,2241002
Arret Lefevre Quai 2,19,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lefevre-quai-2,2241001
Arret Leon Hengen Quai 1,12,"KIRCHBERG, Chambre des Métiers",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-hengen-quai-1,1468901
Arret Leon Hengen Quai 2,12,"MERL, Celtes",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-hengen-quai-2,1615903
Arret Leon Hengen Quai 2,32,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-hengen-quai-2,1615903
Arret Leon Hengen Quai 3,32,"KIRCHBERG, Prince Félix",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-hengen-quai-3,1468902
Arret Leon Thyes Quai 1,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-thyes-quai-1,1543046
Arret Leon Thyes Quai 1,72,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-thyes-quai-1,1543046
Arret Leon Thyes Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-thyes-quai-2,1543045
Arret Leon Thyes Quai 2,72,"KIRCHBERG, Jean Monnet",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-thyes-quai-2,1543045
Arret Leon Xiii Quai 1,2,"LIMPERTSBERG, Lycée Michel Lucius",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-1,1261901
Arret Leon Xiii Quai 1,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-1,1261901
Arret Leon Xiii Quai 1,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-1,1261901
Arret Leon Xiii Quai 1,74,"BONNEVOIE, Huese Vic",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-1,1261901
Arret Leon Xiii Quai 1,97,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-1,1261901
Arret Leon Xiii Quai 2,2,"BONNEVOIE, Demy Schlechter",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-2,1261922
Arret Leon Xiii Quai 2,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-2,1261922
Arret Leon Xiii Quai 2,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-2,1261922
Arret Leon Xiii Quai 2,74,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-2,1261922
Arret Leon Xiii Quai 3,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-3,1731903
Arret Leon Xiii Quai 4,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leon-xiii-quai-4,1731904
Arret Leonardo Da Vinci Quai 1,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-1,1821041
Arret Leonardo Da Vinci Quai 1,27,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-1,1821041
Arret Leonardo Da Vinci Quai 1,22,"STRASSEN, Primeurs",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-1,1821041
Arret Leonardo Da Vinci Quai 1,24,"HOWALD, Peternelchen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-1,1821041
Arret Leonardo Da Vinci Quai 1,20,"HOLLERICH, P+R Bouillon",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-1,1821041
Arret Leonardo Da Vinci Quai 2,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-2,1821042
Arret Leonardo Da Vinci Quai 2,27,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-2,1821042
Arret Leonardo Da Vinci Quai 2,22,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-2,1821042
Arret Leonardo Da Vinci Quai 2,24,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-2,1821042
Arret Leonardo Da Vinci Quai 2,20,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leonardo-da-vinci-quai-2,1821042
Arret Leudelange Galgebesch,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-galgebesch,3354028
Arret Leudelange Gemeng,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-gemeng,3352003
Arret Leudelange Gemeng,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-gemeng,3352003
Arret Leudelange Grasbesch Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-grasbesch-quai-1,3347149
Arret Leudelange Grasbesch Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-grasbesch-quai-2,3347150
Arret Leudelange Queesche Wee,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-queesche-wee,3354004
Arret Leudelange Schaefert Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-schaefert-quai-1,3347100
Arret Leudelange Schaefert Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-schaefert-quai-2,3347099
Arret Leudelange Stiedswee Quai 1,4,"DOMMELDANGE, Parc de l'Europe",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-stiedswee-quai-1,3347038
Arret Leudelange Stiedswee Quai 2,4,"LEUDELANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-leudelange-stiedswee-quai-2,3347029
Arret Lise Meitner Quai 1,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lise-meitner-quai-1,2411012
Arret Lise Meitner Quai 2,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lise-meitner-quai-2,2411009
Arret Louis De Froment Quai 1,13,"BELAIR, Centre Hospitalier",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-louis-de-froment-quai-1,1224035
Arret Louis De Froment Quai 1,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-louis-de-froment-quai-1,1224035
Arret Louis De Froment Quai 1,75,"CESSANGE, Rue Verte",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-louis-de-froment-quai-1,1224035
Arret Louis De Froment Quai 2,13,"KOHLENBERG, Boy Konen",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-louis-de-froment-quai-2,1224032
Arret Louis De Froment Quai 2,23,"BONNEVOIE, LT de Bonnevoie",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-louis-de-froment-quai-2,1224032
Arret Louis De Froment Quai 2,76,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-louis-de-froment-quai-2,1224032
Arret Lt De Bonnevoie Quai 2,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-2,1338902
Arret Lt De Bonnevoie Quai 2,23,"BONNEVOIE, LT de Bonnevoie",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-2,1338902
Arret Lt De Bonnevoie Quai 3,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-3,1338903
Arret Lt De Bonnevoie Quai 3,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-3,1338903
Arret Lt De Bonnevoie Quai 4,29,"SENNINGERBERG, Charlys Statioun",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-4,1338904
Arret Lt De Bonnevoie Quai 4,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-4,1338904
Arret Lt De Bonnevoie Quai 5,29,"CLOCHE D'OR, Guillaume Kroll",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-5,1338905
Arret Lt De Bonnevoie Quai 5,3,"BEGGEN, Henri Dunant",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-5,1338905
Arret Lt De Bonnevoie Quai 5,5,"BERTRANGE, Gemeng",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-5,1338905
Arret Lt De Bonnevoie Quai 5,74,"BONNEVOIE, Huese Vic",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-5,1338905
Arret Lt De Bonnevoie Quai 5,97,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-5,1338905
Arret Lt De Bonnevoie Quai 6,23,"EICH, Centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-6,1338906
Arret Lt De Bonnevoie Quai 6,3,"HOWALD, Waassertuerm (CIPA)",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-6,1338906
Arret Lt De Bonnevoie Quai 6,5,"CLOCHE D'OR, P+R Stade de Luxembourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-6,1338906
Arret Lt De Bonnevoie Quai 6,74,Geesseknäppchen/Sud,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-de-bonnevoie-quai-6,1338906
Arret Lt Du Centre Quai 2,93,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-du-centre-quai-2,2311900
Arret Lt Du Centre Quai 2,94,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-du-centre-quai-2,2311900
Arret Lt Du Centre Quai 2,95,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-du-centre-quai-2,2311900
Arret Lt Du Centre Quai 2,96,"Limpertsberg, LTC",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-lt-du-centre-quai-2,2311900
Arret Luxexpo,T1,GARE CENTRALE,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo,1855805
Arret Luxexpo 0,T1,"KIRCHBERG, Luxexpo",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-0,1855806
Arret Luxexpo Entree Sud Quai 1,21,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-entree-sud-quai-1,1734901
Arret Luxexpo Entree Sud Quai 1,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-entree-sud-quai-1,1734901
Arret Luxexpo Entree Sud Quai 2,18,"KIRCHBERG, Luxexpo entrée Sud",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-entree-sud-quai-2,1734902
Arret Luxexpo Entree Sud Quai 2,18,"KOCKELSCHEUER, Patinoire",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-entree-sud-quai-2,1734902
Arret Luxexpo Quai 4,6,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-4,1347904
Arret Luxexpo Quai 4,16,"SENNINGERBERG, Aéroport",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-4,1347904
Arret Luxexpo Quai 4,21,"ROLLINGERGRUND, Eich centre culturel",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-4,1347904
Arret Luxexpo Quai 4,25,"HAMM, Rue de Bitbourg",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-4,1347904
Arret Luxexpo Quai 4,7,"BONNEVOIE, Baden-Powell",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-4,1347904
Arret Luxexpo Quai 5,6,BERTRANGE Gemeng,https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-5,1347905
Arret Luxexpo Quai 5,16,"BERTRANGE, École Européenne II",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-5,1347905
Arret Luxexpo Quai 5,25,"DOMMELDANGE, Gare",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-5,1347905
Arret Luxexpo Quai 5,7,"KIRCHBERG, Poutty Stein",https://vdl.lu/fr/se-deplacer/en-bus/horaires-et-depart-en-temps-reel/arrets/arret-luxexpo-quai-5,1347905
